listing_id,id,date,reviewer_id,reviewer_name,comments,clean_comments,Sentiment,Location / neighborhood (including quiet),View ,Host /Communication,"Amenities (pool, parking, balcony)",Cleanliness ,Space,Privacy,Value / Price,POI (Point of Interest),Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
5078176,102910994,9/19/2016,17396297,Maziar,"If I have to say something regarding my experience, I would simply put ' It was a Neato ' . An awesome experience amongst all the journeys I had so far. It was like a ' multicultural assembly ' from all around the world (youâll know it after reading Mattâs guest books). During my stay, I had a chance to meet with cool people from Germany, India ... and even wonderful Texans; and all of âem regardless of nationality and cultural differences, were so close and friendly like they know each other for years. Donât know if this had to do with their (these People) Personalities or the atmosphere of the home or Mattâs behavior which turned people to be cool and have fun together ; and no matter how was your day, the afternoon among the others always turns out to be a cool fun time. We even did cooking in turns, each cooked her/his traditional cuisine and common dishes from their countries. Matthew and I did some gardening too which was so fun the way he pruned the bushes. We had several Barbecue gatherings, â¦ even a surprise birthday party, which Me and Matt arranged For ' Nadine ' (one of the cool guests from Germany). The living room is more like a full-equipped home-theatre, there is a large collection of DVDs of any genera and Mattâs also a rock fan which is obvious by looking at his Room. Regarding his personality I should say: he resembles a wrestler in the middle of a serious and breath-taking battle, suddenly pops and bursts a laughing bomb which turns a heavy match to a laughing comedy. He doesnât take anything too serious, always cheerful, reliable, helpful and doesnât mind sharing his knowledge and helps you or even drives you to your destination (if you are not familiar with the area); he is also a well-organized person who cares a lot about hygiene and cleaning and you can see that in a super clean house; and in one word, despite he is young, you can't find a significant weak point in his personality. Heâs in love with sports and particularly soccer (taking a look at his garage you can see that) and he tried his hand at almost any sport from golf to surfing to biking and so on... ; It seems like he has experience in anything you could think of, from coaching to gardening to mechanicsâ¦; He has a classic mustang, following a family legacy on collecting classics; and He has a Pit Bull, LEROY , which is so cool and Behaves , Friendly which I Grew Fond of It . The saddest part was that unfortunately I had to move and couldn't be there to go along with them to the rock festival (Ozz / Rock Fest). I wish the Best for Matthew and his Family, especially his cool dad Bruce, and I wish for Matt not to change his life style and never to lose the pace.",regard experience simply neato awesome experience journey far like multicultural assembly world know read matts guest book chance meet cool people germany india wonderful texans regardless nationality cultural difference close friendly like know year know people personality atmosphere matts behavior turn people cool fun matter day afternoon turn cool fun time cook turn cook herhis traditional cuisine common dish country matthew garden fun way prune bush barbecue gathering surprise birthday party matt arrange nadine cool guest germany living room like fullequippe hometheatre large collection dvds genera matts rock fan obvious looking room regard personality resemble wrestler middle breathtaking battle suddenly pop burst laugh bomb turn heavy match laugh comedy cheerful reliable helpful mind share knowledge help drive destination familiar area wellorganize person care lot hygiene cleaning super clean word despite young find significant weak point personality love sport particularly soccer look garage try hand sport golf surfing biking like experience think coach gardening mechanic classic mustang follow family legacy collect classic pit bull leroy cool behave friendly grow fond saddest unfortunately rock festival ozz rock fest wish good matthew family especially cool dad bruce wish matt change life style lose pace,1,,,2,1,,,,,,,,,,,,,,
4998579,141772031,4/4/2017,4854831,Stacey,Michelle and Barry's place was so cozy and relaxing. They provided a few extras that made our stay extra special. I would definitley recommend staying here.,michelle barrys cozy relaxing provide extra extra special definitley recommend,1,,,1,1,,,,,,,,,,,,,,
4998579,155717091,5/28/2017,2244754,Jon,"Michelle and Barry's place was perfectly located on a side street off Sunset. It was close to great food places like Mohawk Bend and Donut Farm, as well as cool boutique and record stores. <br/><br/>The place itself is behind the main house which makes it very quiet and cozy feeling. With all the shade, the house stays nice and cool against the warm weather outside. Inside, you have ample space to relax and rest. Michelle and Barry also left various treats on the table and kitchen counter, including some that happened to be vegan (which is a nice change of pace from most other Airbnb's we've stayed at).<br/><br/>Would love to stay here again next time we're in town. If this home is available for your stay, don't wait - book it and your stay in LA will be all the better for it.",michelle barrys perfectly locate street sunset close food like mohawk bend donut farm cool boutique record store main quiet cozy feeling shade cool warm weather outside inside ample space relax rest michelle barry leave treat table kitchen counter include happen vegan change pace airbnbs love time town available wait book,1,2,,1,1,,1,,,,,,,,,,,,
4998579,166225932,7/3/2017,14346114,Michel,"We loved staying at Michelle and Barry's bungalow! It was so comfortable and secluded, with a beautiful courtyard in front. They even set up the air bed and pack n play for us before we got there, and provided snacks and breakfast foods which were so appreciated as we were very weary travelers. Their guidebook of local attractions was also very helpful and comprehensive. We would love to stay here again!",love michelle barrys bungalow comfortable seclude beautiful courtyard set air bed pack play provide snack breakfast food appreciate weary traveler guidebook local attraction helpful comprehensive love,1,1,1,1,1,,,,,,,,,,,,,,
5078176,224630703,1/3/2018,81927698,Leroy,"Matt is an amazing host, and the room is just as he describes. The area is mostly quiet, and a great value for the booking. I would definitely stay here again.",matt amazing host room describe area quiet value booking,1,1,,1,,,,,,,,,,,,,,,
5078176,716957342,12/20/2020,339193624,Trent,"Great amenities, locations, and excellent host. Highly recommend.",amenity location excellent host highly recommend,1,1,,1,1,,,,,,,,,,,,,,
5336667,82487517,6/27/2016,56339716,Hilary,"This was one of the most lovely apartments we have rented. It's in a very nice neighborhood and close to UCLA, Hollywood, Beverly Hills, etc. We enjoyed arriving to a clean and beautifully appointed place with wine on the counter and breakfast items in the refridgerator. The bed was very comfortable. All linens were clean and of good quality. There were plenty of towels and beach towels. Kitchen has everything you could need. Ari was a wonderful host and communicated with us regularly to make sure all our needs were met. The pool is very nice and surrounded by beautiful koi ponds. We would stay at this listing again in a heart beat.",lovely apartment rent neighborhood close ucla hollywood beverly hill enjoy arrive clean beautifully appoint wine counter breakfast item refridgerator bed comfortable linen clean good quality plenty towel beach towel kitchen need ari wonderful host communicate regularly sure need meet pool surround beautiful koi pond list heart beat,1,2,,1,2,1,,,,,,,,,,,,,
5336667,127875029,1/21/2017,29011707,CÃ©line,"Perfect location, host, place, cleaning... all beauty products for the week in the bathroom, breakfast ready for the morning at your arrival (bread, butter, jam), parking easy to access, free access to gym and spa... I definitely love this place !",perfect location host clean beauty product week bathroom breakfast ready morning arrival bread butter jam parking easy access free access gym spa love,1,1,,1,2,1,,,,,,,,,,,,,
5336667,665163314,9/17/2020,134419673,Trevor,One of the best experiences/ places Iâve stayed on AIRBNB. Ari was awesome and took great care of everything,good experience airbnb ari awesome care,1,,,1,,,,,,,,,,,,,,,
4998579,172075731,7/19/2017,1686788,Brett,"We really enjoyed stay!!! Great spot, quite & well equipped. Nice porch to set back & enjoy your morning coffee. We loved staying there & so close to everything Silver Lake has to offer. We didn't have any problems finding parking either up or down the street. We'd just park & walk to dinner. We'll definitely be back.",enjoy spot equip porch set enjoy morning coffee love close silver lake offer problem find parking street park walk dinner,1,1,,,1,,,,,,,,,,,,,,
5338794,27381146,3/2/2015,6467879,Theresa,Lovely cottage for two. All the comforts of a hideaway in the city. Accommodating and lovely surroundings with a welcome glass of wine to enjoy. Quiet neighborhood with beautiful walking paths for dog walks. Park nearby.,lovely cottage comfort hideaway city accommodate lovely surrounding welcome glass wine enjoy quiet neighborhood beautiful walking path dog walk park nearby,1,1,,,,,,,,1,,,,,,,,,
5338794,31313782,5/4/2015,2317594,Kim,Sara's place was wonderful! I felt that the pictures did not do the mini-apartment justice! It was so much nicer than I was expecting. We were in town for a wedding and were on a very tight schedule. She had the iron and ironing board ready for me when I walked in the door! :) The apartment was in pristine condition and very comfortable. She had a spread of goodies and drinks waiting for us...The yard was beautiful and I was sad that we didn't have time to enjoy it. She lives in a very nice neighborhood and it was super convenient to the wedding functions we attended. I would highly recommend the Mini Apartment to anyone needing a place in the Valencia area.,sara wonderful picture miniapartment justice nicer expect town wedding tight schedule iron iron board ready walk door apartment pristine condition comfortable spread goody drink wait usthe yard beautiful sad time enjoy live neighborhood super convenient wedding function attend highly recommend mini apartment need valencia area,1,1,,1,1,,,,,1,,,,,,,,,
5078638,61932370,2/9/2016,11576955,Paul,"The house was very beautiful and well-appointed and Richard was a great host, who worked with me to make sure I had everything I needed. Unfortunately my stay ended early due to unforeseen circumstances, but Richard was gracious and professional throughout my stay.",beautiful wellappointe richard host work sure need unfortunately end early unforeseen circumstance richard gracious professional,1,,,1,,,,,,,,,,,,,,,
4998579,203843243,10/15/2017,114276076,Marcella,This little guest house was perfect for our stay. The house was just as described and near everything we wanted to do. The hosts even asked what we eat for breakfast and left us a welcome basket and breakfast items. There were thoughtful touches throughout the home. The bed is super comfy! And the outdoor space was beautiful! I would definitely stay here again!,little guest perfect describe near want host ask eat breakfast leave welcome basket breakfast item thoughtful touch bed super comfy outdoor space beautiful,1,,,1,1,,1,,,,,,,,,,,,
5338794,50246114,10/10/2015,8922072,Heather And Ben,"Love this space and really enjoy how private it feels. It's like your own little apartment. I was working at Disney ranch a few days so this was perfect place to lay my head each night. Really quiet neighborhood, and comfortable bed, etc. The treats and complimentary beers and waters were a super nice touch as well! Will definitely stay here again.",love space enjoy private like little apartment work disney ranch day perfect lie head night quiet neighborhood comfortable bed treat complimentary beer water super touch,1,1,,,1,,,1,,,,,,,,,,,
5338794,54301854,11/17/2015,49043733,Jonathan,"This was my first Air bnb experience, and Sara was very nice and accommodating. Everything was well thought out from the complimentary food and refreshments to the decorum. This will definitely be a go-to place when I'm around the area.",air bnb experience sara accommodate think complimentary food refreshment decorum goto area,1,,,1,1,,,,,,,,,,,,,,
5078638,77060423,5/30/2016,52628660,B,"Richard's home was incredibly welcoming, bright, and clean! It was a great space for my guests and I and it's in the perfect proximity to the beach, and many other fun activities for visitors. I recommend this for family or friends!",richard incredibly welcome bright clean space guest perfect proximity beach fun activity visitor recommend family friend,1,1,,,,1,1,,,,,,,,,,,,
5078638,91835404,8/6/2016,65888386,Anders,Richard gave quick and informative answers to questions. Perfect practical information about the house in advance. House is perfectly replenished with everything you could ever wish for. Good location close to airport and Venice Beach. Wi-Fi was excellent. Beds could be more comfortable. With warm weather it also gets hot inside.,richard quick informative answer question perfect practical information advance perfectly replenish wish good location close airport venice beach wifi excellent bed comfortable warm weather hot inside,0,1,,1,1,,,,,,,,,,,,,,
5078638,123539882,12/29/2016,32997789,Michael,"Great place, great people, nice neighborhood!<br/><br/>Pros: new lar",people neighborhood pro new lar,1,1,,,,,,,,,,,,,,,,,
5078638,156231310,5/29/2017,34682783,Ron,Richard was helpful and the place was great. :),richard helpful,1,,,1,,,,,,,,,,,,,,,
4998579,210317007,11/8/2017,12316847,Sarah,"I cannot tell you how much we loved our night in this little piece of heaven. What a perfect little get away! Michelle and Barry were so thoughtful and knowing we were traveling with an infant, had some toys, a child seat and a travel bed all set up and ready to make her more comfortable. It was such a nice and thoughtful touch. Made the last day of our California adventure a little more special. I would stay at their place again and again if I could.",tell love night little piece heaven perfect little away michelle barry thoughtful know travel infant toy child seat travel bed set ready comfortable thoughtful touch day california adventure little special,1,,,2,1,,,,,,,,,,,,,,
5338794,64671824,3/6/2016,9852236,Travers,Amazing Host!! Great Stay!! Sara made me feel very welcome! She let me check in a bit early as I needed to get to work. She had lots of snacks and drinks available in the unit. The photos are just as they look! I really appreciate her hospitality. The location was cozy and comfortable! I wish I could have tried the jacuzzi! Next Time! Thank you Sara! I will definitely try to stay at your place again when I come back for work!,amazing host sara welcome let check bit early need work lot snack drink available unit photo look appreciate hospitality location cozy comfortable wish try jacuzzi time thank sara try come work,1,1,,2,1,,,,,,,,,,,,,,
5338794,70021361,4/15/2016,9852236,Travers,"Sara again has made me feel super comfortable!! Her place is amazing and luckily there was good weather, to enjoy the amazing garden she has. I was able to do some meditation and at night time, I could light a fire inside the mini apartment and feel super cozy. I love this place very much and appreciate Sara's hospitality and attention to detail! Thank you Sara!!",sara super comfortable amaze luckily good weather enjoy amazing garden able meditation night time light fire inside mini apartment super cozy love appreciate saras hospitality attention detail thank sara,1,,,1,1,,,,,,,,,,,,,,
5338794,75050703,5/18/2016,9333120,Pete,"Sara was wonderful and the place was awesome! So quaint, quiet and clean. I felt right at home. And that couch..! Hahaha. Amazing. <br/><br/>Sara came out front to greet us when we pulled up. So sweet. She walked us back to our unit/room/apartment and showed us what was what. Being my first ever Airbnb experience I could not have been happier. <br/><br/>You rock, Sara. Thank you so much for such a killer experience and the Clif bar! :P",sara wonderful awesome quaint quiet clean right couch hahaha amazing sara come greet pull sweet walk unitroomapartment airbnb experience happy rock sara thank killer experience clif bar,1,1,,2,,1,,,,,,,,,,,,,
5338794,85485128,7/11/2016,63428670,Michael,"Sara's house and neighborhood were very nice!! Also very conveniently located in Valencia, close to the mall and the highway to get places. Would definitely recommend to others looking for a nice quiet place to stay.",saras neighborhood conveniently locate valencia close mall highway recommend look quiet,1,1,,,,,,,,1,,,,,,,,,
5338794,454649128,5/18/2019,205181860,Taehan,Everything was perfect :) It already feels like my second home,perfect like second,1,,,,,,,,,,,,,,,,,,
5078638,201708040,10/8/2017,15689642,Amanda,"This is a handsomely renovated 2 br/1 ba bungalow, and proved ideal for my month-long business stay in LA. Quiet neighborhood, convenient to freeways, about a 15 minute drive to Venice and Santa Monica. Great kitchen! It felt more like a a home than a hotel. Comfortable and well set-up. Pretty yard for my dogs to lie down in the sun on the weekends after a long run on the beach (Huntington Dog Beach and Rosie's Dog Park are both 40 - 50 minute drives, but well worth it for off-leash gamboling). And a shaded deck, perfect for a peaceful glass of wine at twilight.",handsomely renovate bungalow prove ideal monthlong business quiet neighborhood convenient freeway minute drive venice santa monica kitchen like hotel comfortable setup pretty yard dog lie sun weekend long run beach huntington dog beach rosie dog park minute drive worth offleash gamboling shaded deck perfect peaceful glass wine twilight,1,2,,,1,,,,,,,,,,,,,,
5078638,245310032,3/21/2018,100436135,James,"Richard's place is so lovely! Great location, clean, spacious and cozy. He's a great host who answers everyone questions quickly and very is informative. Loved staying in his place in Venice and highly recommend to anyone.",richard lovely location clean spacious cozy host answer question quickly informative love staying venice highly recommend,1,1,,1,,,,,,1,,,,,,,,,
4998579,259813221,5/2/2018,175133835,Raj,Loved the lawn and orange n lemon tree..Reminded my childhood home..,love lawn orange lemon treereminde childhood,1,,,,1,1,1,,,,,,,,,,,,
5078638,278316298,6/17/2018,97129141,Jessica,Richard was a great host. Loved the touch of snacks and wine when we arrived. Everything was very clean and organized. Luckily there was a beautiful breeze the days we stayed so we kept the windows opened most of the time and enjoyed the natural lighting. Backyard was great for my daughter to run around. I would definitely recommend this place to anyone and stay here again!,richard host love touch snack wine arrive clean organize luckily beautiful breeze day window open time enjoy natural lighting backyard daughter run recommend,1,,,1,1,1,,,,,,,,,,,,,
5078638,510221713,8/15/2019,77123642,Frankie,"Richard's place is great... loved the location and ability to walk to everything.. it is a little small, and I would say 3 people is a good number.. more would be very tight. A well run airbnb with everything you need, and Richard was very communicative which I appreciated!",richard love location ability walk little small people good number tight run airbnb need richard communicative appreciate,1,1,,1,,,1,,,,,,,,,,,,
5078973,26804331,2/19/2015,27367778,Niko,"Good location, wonderful place to live, feel like home",good location wonderful live like,1,1,,,,,,,,,,,,,,,,,
5338813,33993223,6/3/2015,30009346,Lisa,"My friend and I stayed here for just under two weeks and absolutely loved it. The pictures and description don't even do this place justice, it was a great experience and we hope to return. This apartment was very convenient for location, safe neighbourhood and transportation. The people in this apartment building are so lovely and the pool/hot tub are a great bonus. Michael was super easy to get in contact with and open to any questions that we had. Highly recommend it to anyone to rent out :)",friend week absolutely love picture description justice experience hope return apartment convenient location safe neighbourhood transportation people apartment build lovely poolhot tub bonus michael super easy contact open question highly recommend rent,1,1,,1,1,,,,,1,,,,,,,,,
5338813,43404865,8/19/2015,35114742,Jelle,Michael was an excellent host. His place is cosy and clean. Really enjoyed our stay there.,michael excellent host cosy clean enjoy,1,,,1,,1,,,,,,,,,,,,,
5338813,63018652,2/19/2016,55050162,Angie,"I had a great 1 week stay with my boyfriend. Thanks to Michael for being a great help throughout my trip! Always responded quickly to all my messages and concerns I had throughout the week. Room was just as pictured, safe location and very convenient. Would definitely stay with Michael again!",week boyfriend thank michael help trip respond quickly message concern week room picture safe location convenient michael,1,1,,1,,,,,,,,,,,,,,,
4998579,300276483,8/1/2018,175526311,Nathan,Superb! Michelle and Barry were very welcoming and helpful and responded quickly to our queries. Was pleasantly suprised with a lovely breakfast assortment on arrival. Would definitely recommend to anyone visiting Los Angeles.,superb michelle barry welcome helpful respond quickly query pleasantly suprise lovely breakfast assortment arrival recommend visit,1,,,1,1,,,,,1,,,,,,,,,
4998579,331082044,10/1/2018,3365323,Maggie,"I had the best time at Michelle & Barryâs place. I didnât want to leave! Itâs a dream LA bungalow, walking distance to lots of good stuff and they had a bike to borrow which was fun to cruise around on. I especially appreciate the fast communication. Would love to stay there again!",good time michelle barrys want leave dream bungalow walk distance lot good stuff bike borrow fun cruise especially appreciate fast communication love,1,1,,1,1,,,,,,,,,,,,,,
4998579,348191883,11/12/2018,151965206,Nolan,This cottage is a great space! Great place to hang out outside with patio amenities and shade! The house is very clean and well stocked with everything you will need to succeed (including a cabinet with my favorite tea... THANK YOU) the location is great. Walking distance to Dodger Stadium and Echo Park. I would recommend to all!,cottage space hang outside patio amenity shade clean stock need succeed include cabinet favorite tea thank location walk distance dodger stadium echo park recommend,1,1,,,1,1,,,,,,,,,,,,,
4998579,401490855,1/14/2019,705062,Alexis,"Great location. Very cute and spacious, and has everything you need. Easy check in and out, and communication.",location cute spacious need easy check communication,1,1,,1,,,1,,,,,,,,,,,,
5338813,68598699,4/5/2016,27429429,Adriana,Michael was very responsive and helpful. His apartment was clean and tidy. I would definitely recommend this place for a long weekend for one person or a couple.,michael responsive helpful apartment clean tidy recommend long weekend person couple,1,,,1,,1,,,,1,,,,,,,,,
4998579,422290679,3/10/2019,1362188,Jaimie,"We had a wonderful stay. The cottage is a total gemâcasual, clean, and comfy with stylish vintage touches. We loved the privacy and quiet of being off the street in the back with the amazing patio! Lots to explore in the Silver Lake neighborhood and the cottageâs guidebook was chock full of helpful info and great tips, too!",wonderful cottage total gemcasual clean comfy stylish vintage touch love privacy quiet street amazing patio lot explore silver lake neighborhood cottage guidebook chock helpful info tip,1,1,,,1,1,,1,,,,,,,,,,,
4998579,448092818,5/4/2019,13108690,Dave,"Fabulous! Just fabulous. Perfect location to explore funky Silver Lake and Hollywood. Clean, comfortable. Beautiful gardens, quiet. A great escape in the big, busy city.",fabulous fabulous perfect location explore funky silver lake hollywood clean comfortable beautiful garden quiet escape big busy city,1,1,,,1,1,,,,,,,,,,,,,
4998579,479922783,7/1/2019,55328890,Yvonne,"Michelle and Barry are the ultimate host! My family of four truly enjoyed our stay. The area was perfect, street parking was easy, cottage is beautiful and a perfect stay.",michelle barry ultimate host family truly enjoy area perfect street parking easy cottage beautiful perfect,1,1,,1,1,,,,,,,,,,,,,,
4998579,536463637,9/26/2019,107660731,Claudia,"We had a wonderful stay in the cottage. It is very quit and a very cozy place. <br/>The Location is next to the sunset blv. and has a garage for a car.<br/>Michelle was a super host and we got some breakfast stuff from here - nice detail! The Cottage was totally clean. Nothing was missing, we felt totally happy there.",wonderful cottage quit cozy location sunset blv garage car michelle super host breakfast stuff detail cottage totally clean miss totally happy,1,1,,1,1,1,,,,,,,,,,,,,
5338813,94912998,8/17/2016,66512839,Dmitrii,"A very nice place not far from the beach. All the essentials are good - kitchen is fully functional, lots of shampoos and sunscreens in the bath, the bed is comfortable. Great!",far beach essential good kitchen fully functional lot shampoo sunscreen bath bed comfortable,1,1,,,1,,,,,,,,,,,,,,
5078973,27732488,3/10/2015,26134629,John,"Nita and Mark were terrific about communication. The room is exactly as shown, wonderfully appointed and extremely clean. It was a pleasure to stay there, and I intend on returning!",nita mark terrific communication room exactly wonderfully appoint extremely clean pleasure intend return,1,,,1,,1,,,,,,,,,,,,,
4998579,98171993,12/31/2019,89179191,Gordon,The host canceled this reservation 16 days before arrival. This is an automated posting.,host cancel reservation day arrival automate posting,-1,,,-1,,,,,,,,,,,,,,,
4998579,190505657,12/31/2019,89179191,Gordon,The host canceled this reservation 16 days before arrival. This is an automated posting.,host cancel reservation day arrival automate posting,-1,,,-1,,,,,,,,,,,,,,,
4998579,585221827,12/31/2019,89179191,Gordon,The host canceled this reservation 16 days before arrival. This is an automated posting.,host cancel reservation day arrival automate posting,-1,,,-1,,,,,,,,,,,,,,,
4998579,5.8552E+17,3/18/2022,280986,David,"Had a great stay here for a month! The place is super cute and exactly as shown. The courtyard is a lovely place to hang out, and the place is comfy and well-appointed. The kitchen had everything I needed to make simple meals at home. The place is also within walking distance or a short drive from tons of great restaurants and stuff, and the garage is great if youâre driving.",month super cute exactly courtyard lovely hang comfy wellappointe kitchen need simple meal walk distance short drive ton restaurant stuff garage drive,1,1,,,1,,,,,,,,,,,,,,
5002496,35754508,6/21/2015,33081795,Lionetti,"I made a last minute trip to LA, and booked this stay with a friend. Josh was an exceptional host from beginning to end! He was so accommodating and so helpful in anyway that would make our trip in LA the best it could be. The location is so ideal and we never had a problem getting to popular ""touristy"" areas. If anyone is looking for a reasonable price, to meet good people, and a positive atmosphere, I would highly recommend staying with Josh!!!",minute trip book friend josh exceptional host begin end accommodate helpful trip good location ideal problem popular touristy area look reasonable price meet good people positive atmosphere highly recommend josh,1,1,,1,,,,,1,1,,,,,,,,,
5078973,29652431,4/10/2015,16877595,Brian,The apartment was lovely and so clean Nd pleasant! I felt right at home and slept wonderful in the bed!! Very comfortable And great hosts!!! Plus location is great,apartment lovely clean pleasant right sleep wonderful bed comfortable host plus location,1,1,,1,1,1,,,,,,,,,,,,,
5078973,32525348,5/19/2015,30741643,Obinna,"My wife and I had a great time in this very nice studio. It suited our needs perfectly, it had a great location for first time visitors to Los Angeles, and everything surrounding the reservation went incredibly smoothly. We would definitely stay here again and suggest anyone considering it to do the same.",wife time studio suit need perfectly location time visitor angele surround reservation incredibly smoothly suggest consider,1,1,,,,,,,,,,,,,,,,,
5078973,35080007,6/15/2015,29778487,Mabel,"Beautiful and quiet neighborhood right in the middle of Beverly Hills. Very safe, even at night, and property is walking distance to rodeo. Apartment is quite clean and bed was very comfortable. Hosts, Nita and Mark, were really helpful in helping us to check in and set up. We had a wonderful stay there.",beautiful quiet neighborhood right middle beverly hill safe night property walking distance rodeo apartment clean bed comfortable host nita mark helpful help check set wonderful,1,1,,1,1,1,,,,,,,,,,,,,
5338813,138017590,3/18/2017,106458154,Alan,"Michael's place is cozy and has everything that we needed. It is stocked with plenty of amenities. Very close to the beach and is in an area with plenty of restaurants. The apartment complex has a nice clean pool and spa, and we got our own private parking spot. Michael is very attentive and responded almost instantly to messages. Had a good stay.",michaels cozy need stock plenty amenity close beach area plenty restaurant apartment complex clean pool spa private parking spot michael attentive respond instantly message good,1,1,,1,2,1,,,,,,,,,,,,,
5078973,36680491,6/30/2015,20575108,Elsbeth,"The apartment was clean and exactly as advertised. Blocks away from downtown Beverly Hills (coffee shops and restaurants). I had a parking pass for my rental car, and only had a problem finding a spot on a Saturday afternoon. Every other day parking was ample in front of the building. Would recommend highly for one person or a couple.",apartment clean exactly advertised block away downtown beverly hills coffee shop restaurant parking pass rental car problem find spot saturday afternoon day park ample building recommend highly person couple,1,1,,,1,1,,,,1,,,,,,,,,
5002496,101497937,9/13/2016,52751659,Lauren,"This was a perfect place for me to stay for several months while working in L.A. I always felt safe here and Josh was very accommodating, especially with my dog which I REALLY appreciate. There are several other renters at the house but if you are aware of that and don't mind it, this is a great place in K-town to stay!",perfect month work safe josh accommodate especially dog appreciate renter aware mind ktown,1,,,1,,,,,,1,,,,,,,,,
5002496,115435512,11/24/2016,35085442,Wyatt,"Josh's home is everything you can ever want in a AirBnb. From the moment you walk in the door you feel like you're going to visit an old friend with his warm welcome. The room is extremely spacious and can easily accommodate three comfortably, king size bed, closet space for days, air-conditioning, great Wi-Fi, extremely safe, & lots of parking,he keeps the home clean from top to bottom. Whenever I have friends or family visiting Los Angeles I know this is the best place for them to be taken care of. Minutes from Hollywood and downtown Los Angeles. Thank you Josh for another great stay hope to see you soon.",joshs want airbnb moment walk door like visit old friend warm welcome room extremely spacious easily accommodate comfortably king size bed closet space day airconditione wifi extremely safe lot parkinghe clean friend family visit know good care minute hollywood downtown thank josh hope soon,1,1,,1,2,,2,,,,,,,,,,,,
5078973,55861857,12/6/2015,46277210,Wiwi,"The best location, lovely comfortable building and place, no luxury but still ok.",good location lovely comfortable building luxury,0,1,,,,,,,,,,,,,,,,,
5078973,60748706,1/26/2016,22026472,Jody,"great place,l a walk away from rodeo drive.",placel walk away rodeo drive,1,1,,,,,,,,,,,,,,,,,
5338813,207236763,10/28/2017,149867610,Tim,"Nine(9) missing vertical blinds was the only downside from calling this place perfect. The location & parking spot in back was ideal for our business/pleasure trip to LA. The bed was small but worked for my wife and I. After giving the patio chairs a good wipe down drinks were enjoyed out there while taking in the Venice Blvd traffic and nightlife. We couldn't get a signal on tv(Michael said there is only chromecast),so we walked a couple of blocks down the street to Boelero Mar Vista to watch game 3 of the World Series. All things (Website hidden by Airbnb) a cute studio,Michael was always quick with a response(via text) and we would stay here again.",miss vertical blind downside perfect location parking spot ideal businesspleasure trip bed small work wife patio chair good wipe drink enjoy venice blvd traffic nightlife signal tvmichael chromecastso walk couple block street boelero mar vista watch game world series thing website hidden airbnb cute studiomichael quick responsevia text,0,1,,1,1,,,,,,,,,,,,,,
5002496,166190787,7/2/2017,115111548,Quincy,"Joshua & his dogs (McCoy & Roma) are the absolute best hosts ever. They make you feel right at home and even provide some insight of what to do/ eat around there. He advised us to go to Slurpin Ramen and we totally loved it! It was a short walk from his place too! Now, as for the bed and house, it was just as amazing. The pictures you see on AirBnb are exactly what you see in person! You wont be disappointed!",joshua dogs mccoy roma absolute good host right provide insight eat advise slurpin raman totally love short walk bed amazing picture airbnb exactly person disappoint,1,,,1,,,,,,,,,,,,,,,
5002496,182068111,8/13/2017,44474730,Chieh (Louis),Joshua is a great host. Pretty welcoming and has everything ready for us. The location is great. Close to the concert we plan to go and there are a bunch of restaurants around. Great place to stay at LA.,joshua host pretty welcome ready location close concert plan bunch restaurant,1,1,,1,,,,,,,,,,,,,,,
5078973,73973434,5/12/2016,16169676,Marjorie,The location was amazing and the apt was just as described. Jay was a prompt communicator and a great host and made lots of suggestions for local eateries etc. Looking forward to staying again!!!,location amazing apt describe jay prompt communicator host lot suggestion local eatery look forward,1,1,,2,,,,,,,,,,,,,,,
5078973,82496239,6/27/2016,55276396,Erica,Such a great/easy experience with Jay! She was so organized and her place was perfect and so clean. Would highly recommend!!,greateasy experience jay organize perfect clean highly recommend,1,,,1,,1,,,,,,,,,,,,,
5002496,193492875,9/13/2017,91888860,Duy Nhan,The most beautiful room i've ever stayed in.<br/>Joshua was a great host who s travelled a lot and shared some funny stories. Joshua's dogs were utterly lovely and sweet.,beautiful room joshua host travel lot share funny story joshuas dog utterly lovely sweet,1,,,1,,,,,,,,,,,,,,,
5002496,202991494,10/13/2017,151406995,Julia,Thanks for the nice stay! <br/>Joshua's flat share was very welcoming.,thank joshuas flat share welcoming,1,,,,,,,,,,,,,,,,,,
5078973,93485430,8/13/2016,5088908,Wayne,"My wife and I have stayed in the ""flats"" of Beverly Hills on numerous occasions, but always in hotels; this was our first time with AirBnB in this district and Jay's apartment was a winner all the way. It's in a perfect location just west of the great restaurants on SoBev (do not miss Maude and Frida if you're into fantastic cuisine!) and just south of the big stores on Wilshire.<br/><br/>The apartment is easy to find; it's in a historic building and is spacious and nicely decorated, with a kitchenette, shower/bath and all the usual amenities. The iron with ironing board was a nice touch - you can't go out in Beverly Hills with crumpled clothing, can you? ;)<br/><br/>Jay was very responsive with communications and helped us with the parking, directions, check-in process etc. All in all this was a superb three night stay!",wife flat beverly hill numerous occasion hotel time airbnb district jay apartment winner way perfect location west restaurant sobev miss maude frida fantastic cuisine south big store wilshire apartment easy find historic building spacious nicely decorate kitchenette showerbath usual amenity iron ironing board touch beverly hill crumple clothing jay responsive communication help parking direction checkin process superb night,1,1,,2,2,,1,,,,,,,,,,,,
